marca,modelo,ano_modelo,ano_fabr,quilometragem,cor,estado,cambio,motor,tipo_combustivel,preco
RENAULT,CAPTUR,2022.0,2021,7023.0,Azul,SP,X-TRONIC,1.3,FLEX,119990.0
RENAULT,SANDERO,2022.0,2021,5700.0,Branco,SP,MANUAL,2.0,FLEX,111900.0
RENAULT,CAPTUR,2021.0,2020,17000.0,Branco,SP,X-TRONIC,1.6,FLEX,92900.0
RENAULT,FLUENCE,2015.0,2014,70000.0,Preto,RJ,AUTOMÁTICO,2.0,FLEX,44500.0
RENAULT,DUSTER,2013.0,2012,92000.0,Branco,SP,AUTOMÁTICO,2.0,FLEX,45000.0
RENAULT,MÉGANE,2012.0,2011,130000.0,Preto,RJ,MANUAL,1.6,FLEX,27000.0
RENAULT,CAPTUR,2019.0,2018,55000.0,Preto,SP,X-TRONIC,1.6,FLEX,69000.0
RENAULT,DUSTER,2014.0,2013,90996.0,Branco,RJ,MANUAL,1.6,FLEX,45000.0
RENAULT,SANDERO,2016.0,2015,121370.0,Vermelho,SP,AUTOMATIZADO,1.6,FLEX,44900.0
RENAULT,LOGAN,2020.0,2019,28074.0,Branco,SP,MANUAL,1.6,FLEX,59890.0
RENAULT,DUSTER OROCH,2022.0,2021,42168.0,Branco,PE,AUTOMÁTICO,2.0,FLEX,94330.0
RENAULT,CLIO,2016.0,2015,58000.0,Preto,RJ,MANUAL,1.0,FLEX,32500.0
RENAULT,LOGAN,2010.0,2009,141000.0,Cinza,SP,MANUAL,1.0,FLEX,18500.0
RENAULT,DUSTER,2017.0,2017,57000.0,Preto,SP,MANUAL,1.6,FLEX,61500.0
RENAULT,CAPTUR,2019.0,2018,47000.0,Branco,RJ,AUTOMÁTICO,2.0,FLEX,78000.0
RENAULT,FLUENCE,2014.0,2013,53184.0,Prata,CE,AUTOMÁTICO,2.0,FLEX,42800.0
RENAULT,CAPTUR,2022.0,2021,13076.0,Bronze,MG,X-TRONIC,1.3,FLEX,122570.0
RENAULT,SANDERO,2020.0,2019,34000.0,Indefinida,RJ,MANUAL,2.0,FLEX,74500.0
RENAULT,CAPTUR,2018.0,2017,90792.0,Preto,SP,X-TRONIC,1.6,FLEX,69900.0
RENAULT,CAPTUR,2019.0,2018,33000.0,Bege,SP,X-TRONIC,1.6,FLEX,77500.0
RENAULT,CAPTUR,2022.0,2021,14000.0,Vermelho,SP,X-TRONIC,1.3,FLEX,119900.0
RENAULT,SANDERO,2020.0,2019,37900.0,Bege,SP,X-TRONIC,1.6,FLEX,69000.0
RENAULT,DUSTER OROCH,2016.0,2015,65000.0,Prata,RJ,MANUAL,1.6,FLEX,72990.0
RENAULT,SANDERO,2017.0,2017,56000.0,Preto,SP,MANUAL,2.0,FLEX,61300.0
RENAULT,DUSTER OROCH,2019.0,2018,65010.0,Branco,PA,MANUAL,1.6,FLEX,70000.0
RENAULT,CAPTUR,2018.0,2017,35000.0,Prata,RJ,X-TRONIC,1.6,FLEX,74970.0
RENAULT,CAPTUR,2019.0,2018,15000.0,Marrom,SP,X-TRONIC,1.6,FLEX,78000.0
RENAULT,DUSTER,2023.0,2022,2960.0,Cinza,SP,X-TRONIC,1.3,FLEX,120490.0
RENAULT,CAPTUR,2018.0,2017,59000.0,Vermelho,SP,X-TRONIC,1.6,FLEX,74900.0
RENAULT,SANDERO,2014.0,2013,125000.0,Prata,SP,AUTOMÁTICO,1.6,FLEX,41800.0
RENAULT,KWID,2020.0,2019,25612.0,Prata,SP,MANUAL,1.0,FLEX,46351.0
RENAULT,DUSTER OROCH,2018.0,2017,60080.0,Branco,SP,MANUAL,1.6,FLEX,69500.0
RENAULT,DUSTER OROCH,2016.0,2015,133000.0,Cinza,RJ,MANUAL,1.6,FLEX,62000.0
RENAULT,DUSTER,2012.0,2011,129000.0,Preto,RJ,AUTOMÁTICO,2.0,FLEX,41900.0
RENAULT,CAPTUR,2022.0,2021,14022.0,Prata,SP,X-TRONIC,1.3,FLEX,119900.0
RENAULT,CAPTUR,2022.0,2021,7900.0,Branco,SP,X-TRONIC,1.3,FLEX,118990.0
RENAULT,LOGAN,2017.0,2017,55000.0,Branco,PA,MANUAL,1.6,FLEX,48900.0
RENAULT,KWID,2020.0,2019,22830.0,Branco,SP,MANUAL,1.0,FLEX,46251.0
RENAULT,MÉGANE,2008.0,2008,182000.0,Preto,SP,MANUAL,1.6,FLEX,22500.0
RENAULT,SANDERO,2023.0,2022,5000.0,Cinza,SP,MANUAL,1.6,FLEX,83900.0
RENAULT,LOGAN,2021.0,2020,34551.0,Branco,AM,MANUAL,1.6,FLEX,59940.0
RENAULT,KWID,2022.0,2021,37661.0,Branco,DF,MANUAL,1.0,FLEX,49900.0
RENAULT,LOGAN,2022.0,2021,73934.0,Branco,RJ,MANUAL,1.0,FLEX,57900.0
RENAULT,CAPTUR,2020.0,2019,30364.0,Branco,PE,AUTOMÁTICO,2.0,FLEX,86060.0
RENAULT,CAPTUR,2020.0,2019,50055.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,82990.0
RENAULT,SANDERO,2020.0,2019,34314.0,Preto,SP,MANUAL,2.0,FLEX,75999.0
RENAULT,CAPTUR,2020.0,2019,76393.0,Branco,MG,AUTOMÁTICO,2.0,FLEX,77580.0
RENAULT,LOGAN,2022.0,2021,62346.0,Branco,RJ,MANUAL,1.0,FLEX,61900.0
RENAULT,DUSTER,2020.0,2019,45770.0,Prata,SP,X-TRONIC,1.6,FLEX,78990.0
RENAULT,CLIO,2014.0,2013,121601.0,Branco,SP,MANUAL,1.0,FLEX,25900.0
RENAULT,SANDERO,2012.0,2011,130500.0,Cinza,SP,MANUAL,1.6,FLEX,33000.0
RENAULT,CAPTUR,2019.0,2018,39000.0,Branco,SP,X-TRONIC,1.6,FLEX,76000.0
RENAULT,LOGAN,2015.0,2014,104000.0,Branco,RJ,AUTOMATIZADO,1.6,FLEX,35900.0
RENAULT,FLUENCE,2014.0,2013,138000.0,Prata,BA,AUTOMÁTICO,2.0,FLEX,35200.0
RENAULT,CAPTUR,2018.0,2017,49000.0,Branco,RJ,X-TRONIC,1.6,FLEX,71900.0
RENAULT,SANDERO,2020.0,2019,57098.0,Azul,SP,X-TRONIC,1.6,FLEX,67900.0
RENAULT,CAPTUR,2021.0,2020,20225.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,97900.0
RENAULT,SANDERO,2015.0,2014,100000.0,Prata,SP,MANUAL,1.6,FLEX,37900.0
RENAULT,CAPTUR,2018.0,2017,62899.0,Marrom,MG,AUTOMÁTICO,2.0,FLEX,75696.0
RENAULT,CAPTUR,2020.0,2019,49010.0,Branco,SP,AUTOMÁTICO,2.0,FLEX,82990.0
RENAULT,MÉGANE,2008.0,2008,110000.0,Cinza,SP,MANUAL,2.0,GASOLINA,22900.0
RENAULT,KWID,2018.0,2018,39845.0,Bege,SP,MANUAL,1.0,FLEX,42500.0
RENAULT,CAPTUR,2019.0,2018,39000.0,Prata,SP,X-TRONIC,1.6,FLEX,77000.0
RENAULT,SANDERO,2020.0,2019,43000.0,Preto,PR,MANUAL,1.6,FLEX,57500.0
RENAULT,SANDERO,2022.0,2021,9000.0,Preto,RJ,MANUAL,1.0,FLEX,66900.0
RENAULT,DUSTER OROCH,2017.0,2017,67000.0,Prata,SP,MANUAL,1.6,FLEX,71900.0
RENAULT,CAPTUR,2019.0,2018,50500.0,Branco,SC,X-TRONIC,1.6,FLEX,73900.0
RENAULT,CAPTUR,2022.0,2021,15042.0,Prata,SP,X-TRONIC,1.3,FLEX,132350.0
RENAULT,CAPTUR,2019.0,2019,32000.0,Branco,SP,X-TRONIC,1.6,FLEX,78000.0
RENAULT,CAPTUR,2018.0,2017,49000.0,Laranja,SP,X-TRONIC,1.6,FLEX,72500.0
RENAULT,DUSTER,2016.0,2015,94000.0,Vermelho,SP,MANUAL,1.6,FLEX,58890.0
RENAULT,DUSTER,2013.0,2013,120000.0,Branco,SP,MANUAL,1.6,FLEX,46900.0
RENAULT,SANDERO,2017.0,2017,112378.0,Branco,SP,MANUAL,2.0,FLEX,54900.0
RENAULT,DUSTER,2022.0,2021,36889.0,Cinza,SP,X-TRONIC,1.6,FLEX,99980.0
RENAULT,SANDERO,2019.0,2018,48000.0,Vermelho,SP,EASY-R,1.6,FLEX,58000.0
RENAULT,CAPTUR,2020.0,2019,53247.0,Branco,RJ,AUTOMÁTICO,2.0,FLEX,83500.0
RENAULT,DUSTER,2014.0,2013,78000.0,Branco,SP,AUTOMÁTICO,2.0,FLEX,48000.0
RENAULT,DUSTER OROCH,2017.0,2016,29000.0,Branco,RN,AUTOMÁTICO,2.0,FLEX,77900.0
RENAULT,KANGOO,2013.0,2012,115000.0,Amarelo,SP,MANUAL,1.6,FLEX,40900.0
RENAULT,DUSTER,2017.0,2017,63000.0,Prata,SP,MANUAL,1.6,FLEX,64000.0
RENAULT,DUSTER,2020.0,2019,54000.0,Branco,PA,MANUAL,1.6,FLEX,68440.0
RENAULT,FLUENCE,2014.0,2013,152000.0,Preto,SP,AUTOMÁTICO,2.0,FLEX,45900.0
RENAULT,CLIO,2010.0,2009,95700.0,Cinza,SP,MANUAL,1.0,FLEX,17000.0
RENAULT,MÉGANE,2010.0,2010,230000.0,Preto,SP,MANUAL,2.0,GASOLINA,20000.0
RENAULT,SYMBOL,2011.0,2010,158679.0,Prata,RJ,MANUAL,1.6,FLEX,16900.0
RENAULT,LOGAN,2021.0,2020,28229.0,Branco,PE,MANUAL,1.0,FLEX,61580.0
RENAULT,DUSTER,2014.0,2013,106000.0,Preto,SP,MANUAL,1.6,FLEX,51900.0
RENAULT,SANDERO,2018.0,2017,60000.0,Branco,SP,MANUAL,1.6,FLEX,54800.0
RENAULT,SANDERO,2015.0,2014,149000.0,Preto,SC,MANUAL,1.6,FLEX,30790.0
RENAULT,DUSTER,2020.0,2019,44612.0,Prata,MG,X-TRONIC,1.6,FLEX,85250.0
RENAULT,CAPTUR,2020.0,2019,30468.0,Preto,SP,X-TRONIC,1.6,FLEX,89810.0
RENAULT,SANDERO,2018.0,2017,58000.0,Cinza,SP,MANUAL,1.6,FLEX,59490.0
RENAULT,DUSTER,2014.0,2013,122000.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,47990.0
RENAULT,DUSTER,2014.0,2014,118500.0,Prata,BA,MANUAL,2.0,FLEX,48500.0
RENAULT,SANDERO,2020.0,2019,47510.0,Preto,SP,X-TRONIC,1.6,FLEX,75780.0
RENAULT,KWID,2020.0,2019,46384.0,Branco,MG,MANUAL,1.0,FLEX,47280.0
RENAULT,SANDERO,2021.0,2020,46000.0,Branco,SP,MANUAL,2.0,FLEX,76000.0
RENAULT,CAPTUR,2019.0,2018,105000.0,Preto,SP,X-TRONIC,1.6,FLEX,68500.0
HONDA,ACCORD,2019.0,2019,44635.0,Prata,SP,10AT,2.0,GASOLINA,212900.0
HONDA,CITY,2016.0,2016,72876.0,Preto,RJ,AUTOMÁTICO,1.5,FLEX,69900.0
HONDA,CIVIC,2021.0,2021,30583.0,Preto,RJ,CVT,2.0,nan,121020.0
HONDA,CITY,2022.0,2022,9600.0,Branco,AL,CVT,1.5,FLEX,121900.0
HONDA,CIVIC,2015.0,2014,69911.0,Cinza,PE,MANUAL,1.8,FLEX,69990.0
HONDA,CITY,2022.0,2022,24000.0,Azul,SP,CVT,1.5,FLEX,123900.0
HONDA,HR-V,2018.0,2018,95000.0,Branco,CE,AUTOMÁTICO,1.8,FLEX,94990.0
HONDA,FIT,2013.0,2013,92000.0,Prata,SP,MANUAL,1.5,FLEX,43900.0
HONDA,CITY,2022.0,2022,5900.0,Prata,SP,CVT,1.5,FLEX,117900.0
HONDA,CIVIC,2023.0,2022,3200.0,Branco,SP,e-CVT,2.0,nan,259890.0
HONDA,FIT,2020.0,2019,90118.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,82000.0
HONDA,CIVIC,2021.0,2021,69807.0,Preto,SP,CVT,1.5,GASOLINA,149900.0
HONDA,CIVIC,2019.0,2018,62000.0,Branco,SP,CVT,2.0,nan,119900.0
HONDA,HR-V,2018.0,2018,62491.0,Branco,SP,AUTOMÁTICO,1.8,FLEX,99950.0
HONDA,HR-V,2016.0,2015,50127.0,Cinza,PR,AUTOMÁTICO,1.8,FLEX,90900.0
HONDA,HR-V,2021.0,2021,29000.0,Branco,SP,AUTOMÁTICO,1.8,FLEX,125900.0
HONDA,CITY,2020.0,2019,103000.0,Cinza,PR,AUTOMÁTICO,1.5,FLEX,89900.0
HONDA,CIVIC,2017.0,2017,90000.0,Preto,SP,CVT,2.0,nan,102900.0
HONDA,HR-V,2016.0,2016,73197.0,Vermelho,SP,AUTOMÁTICO,1.8,FLEX,89990.0
HONDA,CIVIC,2015.0,2014,145000.0,Branco,SP,AUTOMÁTICO,2.0,FLEX,75900.0
HONDA,HR-V,2020.0,2019,59034.0,Vermelho,SP,AUTOMÁTICO,1.8,FLEX,116990.0
HONDA,CITY,2022.0,2022,8600.0,Branco,SP,CVT,1.5,FLEX,117499.0
HONDA,HR-V,2021.0,2021,25000.0,Cinza,SP,AUTOMÁTICO,1.5,GASOLINA,151900.0
HONDA,FIT,2015.0,2015,50000.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,59990.0
HONDA,CITY,2022.0,2022,10000.0,Branco,SP,CVT,1.5,FLEX,119890.0
HONDA,FIT,2016.0,2016,111495.0,Cinza,SP,MANUAL,1.5,FLEX,61900.0
HONDA,CRV,2012.0,2012,114000.0,Preto,SP,MANUAL,2.0,GASOLINA,71900.0
HONDA,HR-V,2020.0,2019,34000.0,Prata,SP,AUTOMÁTICO,1.8,FLEX,124890.0
HONDA,CIVIC,2020.0,2019,64000.0,Prata,SP,CVT,1.5,GASOLINA,145000.0
HONDA,CIVIC,2020.0,2020,30390.0,Branco,SP,CVT,2.0,nan,122890.0
HONDA,CIVIC,2019.0,2019,55000.0,Branco,SP,CVT,2.0,nan,115900.0
HONDA,HR-V,2018.0,2018,58000.0,Vermelho,SP,AUTOMÁTICO,1.8,FLEX,110900.0
HONDA,HR-V,2021.0,2021,23838.0,Vermelho,SP,AUTOMÁTICO,1.8,FLEX,135900.0
HONDA,CIVIC,2020.0,2019,48500.0,Cinza,GO,CVT,1.5,GASOLINA,145900.0
HONDA,FIT,2018.0,2018,60000.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,77990.0
HONDA,FIT,2010.0,2010,92129.0,Preto,SP,MANUAL,1.4,FLEX,43990.0
HONDA,CITY,2023.0,2022,5863.0,Azul,PR,CVT,1.5,FLEX,122800.0
HONDA,FIT,2017.0,2016,58200.0,Branco,RS,MANUAL,1.5,FLEX,68900.0
HONDA,CITY,2019.0,2019,48000.0,Cinza,RS,AUTOMÁTICO,1.5,FLEX,87900.0
HONDA,WR-V,2018.0,2018,57425.0,Branco,SP,CVT,1.5,nan,83700.0
HONDA,HR-V,2020.0,2019,36579.0,Prata,RS,AUTOMÁTICO,1.5,GASOLINA,140900.0
HONDA,HR-V,2016.0,2015,105500.0,Cinza,MG,AUTOMÁTICO,1.8,FLEX,85990.0
HONDA,CRV,2012.0,2012,88000.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,80890.0
HONDA,HR-V,2017.0,2016,120000.0,Marrom,SP,AUTOMÁTICO,1.8,FLEX,96800.0
HONDA,HR-V,2019.0,2018,38000.0,Vermelho,SP,AUTOMÁTICO,1.8,FLEX,114990.0
HONDA,HR-V,2020.0,2019,31700.0,Cinza,SP,AUTOMÁTICO,1.5,GASOLINA,149900.0
HONDA,FIT,2017.0,2017,95794.0,Prata,SP,AUTOMÁTICO,1.5,FLEX,72990.0
HONDA,HR-V,2020.0,2020,29597.0,Preto,PR,AUTOMÁTICO,1.8,FLEX,118800.0
HONDA,CRV,2012.0,2012,130000.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,82990.0
HONDA,HR-V,2018.0,2017,40362.0,Branco,SP,AUTOMÁTICO,1.8,FLEX,100990.0
HONDA,HR-V,2021.0,2021,25000.0,Branco,PR,AUTOMÁTICO,1.5,GASOLINA,154900.0
HONDA,CITY,2022.0,2022,18000.0,Prata,SP,CVT,1.5,FLEX,118700.0
HONDA,FIT,2013.0,2012,120797.0,Prata,SP,MANUAL,1.5,FLEX,59990.0
HONDA,CRV,2013.0,2013,108253.0,Preto,SC,AUTOMÁTICO,2.0,FLEX,79900.0
HONDA,CIVIC,2021.0,2021,58000.0,Preto,SP,CVT,1.5,GASOLINA,159900.0
HONDA,CITY,2022.0,2022,9420.0,Cinza,PR,CVT,1.5,FLEX,119499.0
HONDA,HR-V,2021.0,2021,40259.0,Branco,SP,AUTOMÁTICO,1.8,FLEX,122990.0
HONDA,WR-V,2021.0,2021,41000.0,Preto,SP,CVT,1.5,nan,103900.0
HONDA,WR-V,2018.0,2017,72566.0,Vermelho,SP,CVT,1.5,nan,88900.0
HONDA,CIVIC,2019.0,2019,46000.0,Preto,SP,CVT,2.0,nan,112990.0
HONDA,HR-V,2020.0,2019,35954.0,Prata,SP,AUTOMÁTICO,1.8,FLEX,113700.0
HONDA,FIT,2013.0,2012,97000.0,Branco,PR,MANUAL,1.4,FLEX,45900.0
HONDA,FIT,2016.0,2015,84000.0,Vermelho,SP,AUTOMÁTICO,1.5,FLEX,74900.0
HONDA,HR-V,2016.0,2015,70000.0,Vinho,RJ,AUTOMÁTICO,1.8,FLEX,76415.0
HONDA,HR-V,2020.0,2019,77685.0,Preto,SP,AUTOMÁTICO,1.5,GASOLINA,129950.0
HONDA,CITY,2017.0,2017,52000.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,79899.99
HONDA,CIVIC,2007.0,2007,161845.0,Prata,PR,AUTOMÁTICO,1.8,GASOLINA,40900.0
HONDA,CITY,2015.0,2015,95000.0,Preto,SP,AUTOMÁTICO,1.5,FLEX,68500.0
HONDA,HR-V,2016.0,2016,48000.0,Prata,SP,AUTOMÁTICO,1.8,FLEX,85990.0
HONDA,CIVIC,2018.0,2018,75750.0,Preto,RS,MANUAL,2.0,nan,99900.0
HONDA,HR-V,2018.0,2018,78000.0,Prata,SP,AUTOMÁTICO,1.8,FLEX,108900.0
HONDA,HR-V,2021.0,2020,54000.0,Prata,MG,AUTOMÁTICO,1.5,GASOLINA,144900.0
HONDA,FIT,2019.0,2018,96400.0,Prata,MG,AUTOMÁTICO,1.5,FLEX,75900.0
HONDA,FIT,2015.0,2014,83000.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,71890.0
HONDA,HR-V,2023.0,2023,0.0,Preto,SP,CVT,1.5,FLEX,192900.0
HONDA,CIVIC,2019.0,2019,34003.0,Prata,RJ,CVT,2.0,nan,115000.0
HONDA,CITY,2023.0,2023,0.0,Prata,SP,CVT,1.5,FLEX,117900.0
HONDA,CITY,2010.0,2010,202338.0,Prata,SP,MANUAL,1.5,FLEX,39990.0
HONDA,HR-V,2017.0,2016,158000.0,Vermelho,PR,AUTOMÁTICO,1.8,FLEX,79900.0
HONDA,CIVIC,2017.0,2017,92045.0,Prata,SP,CVT,2.0,nan,102890.0
HONDA,HR-V,2019.0,2018,51000.0,Branco,MG,AUTOMÁTICO,1.8,FLEX,108990.0
HONDA,CIVIC,2014.0,2013,125180.0,Prata,SP,MANUAL,1.8,FLEX,65900.0
HONDA,FIT,2020.0,2019,38151.0,Branco,PR,AUTOMÁTICO,1.5,FLEX,86499.0
HONDA,CITY,2022.0,2022,9639.0,Branco,SP,CVT,1.5,FLEX,108990.0
HONDA,CITY,2022.0,2022,35604.0,Branco,PR,CVT,1.5,FLEX,115900.0
HONDA,CITY,2016.0,2016,95812.0,Prata,SP,AUTOMÁTICO,1.5,FLEX,70500.0
HONDA,CRV,2019.0,2019,46000.0,Prata,SP,CVT,1.5,GASOLINA,189900.0
HONDA,HR-V,2016.0,2016,53000.0,Branco,SP,AUTOMÁTICO,1.8,FLEX,93900.0
HONDA,CRV,2010.0,2010,230000.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,48900.0
HONDA,HR-V,2016.0,2016,60000.0,Vermelho,SC,AUTOMÁTICO,1.8,FLEX,90990.0
HONDA,CITY,2018.0,2018,69000.0,Cinza,SP,AUTOMÁTICO,1.5,FLEX,79890.0
HONDA,HR-V,2016.0,2016,72000.0,Vermelho,SC,AUTOMÁTICO,1.8,FLEX,95900.0
HONDA,CRV,2009.0,2009,164786.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,59900.0
HONDA,CITY,2018.0,2018,41593.0,Prata,SP,AUTOMÁTICO,1.5,FLEX,78900.0
HONDA,CIVIC,2018.0,2018,58128.0,Preto,SP,CVT,2.0,nan,99800.0
HONDA,CIVIC,2015.0,2014,133593.0,Cinza,SP,AUTOMÁTICO,1.8,FLEX,67990.0
HONDA,HR-V,2017.0,2017,69000.0,Branco,SP,AUTOMÁTICO,1.8,FLEX,88500.0
HONDA,HR-V,2018.0,2018,102549.0,Preto,SP,AUTOMÁTICO,1.8,FLEX,129700.0
HONDA,FIT,2013.0,2012,106312.0,Branco,RS,AUTOMÁTICO,1.5,FLEX,51990.0
HONDA,CITY,2015.0,2015,109000.0,Marrom,SP,AUTOMÁTICO,1.5,FLEX,67900.0
HONDA,FIT,2009.0,2008,212400.0,Verde,SP,MANUAL,1.4,FLEX,35990.0
HONDA,CITY,2023.0,2023,0.0,Azul,SP,CVT,1.5,FLEX,128890.0
HONDA,HR-V,2021.0,2021,30000.0,Prata,RJ,AUTOMÁTICO,1.8,FLEX,129900.0
HONDA,HR-V,2023.0,2023,0.0,Cinza,SP,CVT,1.5,FLEX,192900.0
HONDA,CRV,2019.0,2019,29687.0,Prata,SC,CVT,1.5,GASOLINA,214900.0
HONDA,CRV,2012.0,2012,166492.0,Preto,PR,AUTOMÁTICO,2.0,GASOLINA,79999.0
HONDA,CITY,2019.0,2019,55000.0,Prata,RJ,AUTOMÁTICO,1.5,FLEX,78900.0
HONDA,CITY,2020.0,2020,45000.0,Preto,RJ,AUTOMÁTICO,1.5,FLEX,80900.0
HONDA,ACCORD,2021.0,2021,23313.0,Cinza,SP,E-CVT,2.0,nan,265990.0
HONDA,CIVIC,2017.0,2017,67698.0,Preto,RJ,CVT,1.5,GASOLINA,120900.0
HONDA,FIT,2018.0,2018,76000.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,77890.0
HONDA,CITY,2022.0,2022,6500.0,Branco,SP,CVT,1.5,FLEX,119990.0
HONDA,CRV,2014.0,2014,139000.0,Branco,SP,AUTOMÁTICO,2.0,FLEX,87900.0
HONDA,CIVIC,2020.0,2020,41000.0,Branco,SC,CVT,2.0,nan,129900.0
HONDA,HR-V,2017.0,2016,105000.0,Branco,MG,AUTOMÁTICO,1.8,FLEX,91900.0
HONDA,HR-V,2017.0,2016,160357.0,Prata,SP,AUTOMÁTICO,1.8,FLEX,83990.0
HONDA,CIVIC,2014.0,2013,108070.0,Branco,SC,AUTOMÁTICO,2.0,FLEX,74000.0
HONDA,HR-V,2023.0,2023,0.0,Vermelho,SP,CVT,1.5,FLEX,192900.0
HONDA,CIVIC,2017.0,2017,101000.0,Cinza,SP,CVT,2.0,nan,99988.88
HONDA,CITY,2019.0,2019,76657.0,Cinza,SP,AUTOMÁTICO,1.5,FLEX,88990.0
HONDA,FIT,2018.0,2018,49000.0,Branco,RN,AUTOMÁTICO,1.5,FLEX,75990.0
HONDA,HR-V,2020.0,2019,97000.0,Azul,SP,AUTOMÁTICO,1.8,FLEX,117900.0
HONDA,CIVIC,2019.0,2019,60900.0,Branco,PR,CVT,2.0,nan,121899.0
HONDA,CIVIC,2016.0,2016,108000.0,Preto,SP,AUTOMÁTICO,2.0,FLEX,76991.0
HONDA,CITY,2022.0,2022,550.0,Branco,RS,CVT,1.5,FLEX,130900.0
HONDA,HR-V,2020.0,2020,49000.0,Prata,SC,AUTOMÁTICO,1.8,FLEX,115900.0
HONDA,HR-V,2018.0,2017,44000.0,Preto,PE,AUTOMÁTICO,1.8,FLEX,97900.0
HONDA,FIT,2014.0,2013,183000.0,Cinza,SP,AUTOMÁTICO,1.5,FLEX,54990.0
HONDA,FIT,2015.0,2014,70000.0,Azul,RS,MANUAL,1.5,FLEX,57990.0
HONDA,CIVIC,2021.0,2020,25080.0,Azul,SP,CVT,2.0,nan,132990.0
HONDA,CITY,2022.0,2022,17700.0,Prata,SP,CVT,1.5,FLEX,114777.0
HONDA,CIVIC,2020.0,2019,57544.0,Azul,SP,CVT,2.0,nan,124900.0
HONDA,HR-V,2016.0,2016,120000.0,Branco,SP,AUTOMÁTICO,1.8,FLEX,87890.0
HONDA,HR-V,2016.0,2015,112632.0,Cinza,SP,AUTOMÁTICO,1.8,FLEX,89900.0
HONDA,CITY,2021.0,2021,15349.0,Cinza,SP,AUTOMÁTICO,1.5,FLEX,104900.0
HONDA,FIT,2020.0,2019,85400.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,83900.0
HONDA,CRV,2010.0,2010,181428.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,46900.0
HONDA,FIT,2017.0,2017,58000.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,75900.0
HONDA,CITY,2018.0,2018,52255.0,Azul,RJ,AUTOMÁTICO,1.5,FLEX,86900.0
HONDA,FIT,2018.0,2018,58154.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,79900.0
HONDA,HR-V,2023.0,2023,0.0,Azul,SP,CVT,1.5,FLEX,192900.0
HONDA,CITY,2016.0,2016,133000.0,Preto,SP,AUTOMÁTICO,1.5,FLEX,75900.0
HONDA,HR-V,2020.0,2019,43240.0,Prata,DF,AUTOMÁTICO,1.8,FLEX,109990.0
HONDA,FIT,2014.0,2013,107125.0,Preto,SC,AUTOMÁTICO,1.5,FLEX,58899.0
HONDA,CIVIC,2020.0,2019,32800.0,Preto,SP,CVT,2.0,nan,124700.0
HONDA,FIT,2015.0,2015,112500.0,Cinza,DF,AUTOMÁTICO,1.5,FLEX,64700.0
HONDA,HR-V,2016.0,2016,71000.0,Cinza,SP,AUTOMÁTICO,1.8,FLEX,92900.0
HONDA,CITY,2019.0,2019,65345.0,Preto,SP,AUTOMÁTICO,1.5,FLEX,82880.0
HONDA,HR-V,2023.0,2023,0.0,Prata,SP,CVT,1.5,FLEX,184900.0
HONDA,FIT,2016.0,2016,100.0,Branco,RJ,AUTOMÁTICO,1.5,FLEX,68999.0
HONDA,HR-V,2019.0,2019,90774.0,Prata,SP,AUTOMÁTICO,1.8,FLEX,99990.0
HONDA,FIT,2017.0,2017,71000.0,Cinza,RJ,AUTOMÁTICO,1.5,FLEX,67900.0
HONDA,HR-V,2023.0,2023,0.0,Prata,SP,CVT,1.5,FLEX,299900.0
HONDA,HR-V,2020.0,2019,80000.0,Branco,SC,AUTOMÁTICO,1.8,FLEX,124900.0
HONDA,ACCORD,2019.0,2019,120198.0,Preto,SP,10AT,2.0,GASOLINA,189900.0
HONDA,CIVIC,2008.0,2008,137.0,Prata,SP,AUTOMÁTICO,1.8,FLEX,44980.0
HONDA,FIT,2016.0,2015,12800.0,Cinza,SP,AUTOMÁTICO,1.5,FLEX,79700.0
HONDA,CIVIC,2018.0,2018,76980.0,Branco,SP,CVT,1.5,GASOLINA,129800.0
HONDA,CIVIC,2015.0,2015,115000.0,Azul,SP,AUTOMÁTICO,2.0,FLEX,75890.0
HONDA,CITY,2019.0,2018,53000.0,Prata,SP,AUTOMÁTICO,1.5,FLEX,87990.0
HONDA,CITY,2023.0,2023,0.0,Cinza,SP,CVT,1.5,FLEX,128890.0
HONDA,CRV,2009.0,2008,179000.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,55900.0
HONDA,HR-V,2020.0,2019,52000.0,Vermelho,RJ,AUTOMÁTICO,1.8,FLEX,109900.0
